ApplicationID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,result
App23,0.999955469,0.999995195,0.999881964,0.999995662,0.999879469,0.999921273,0.99995789,0.99991806,0.999881307,0.999957185,0.999952976,0.999958385,0.999956009,0.999892046,0.999841154,0.999995729,0.999957309,0.999956758,0.999958364,0.999922037,0.999994137,0.999996451,0.999920585,0.999957498,0.999957158,0.999958938,0.999918159,0.999995858,0.999920962,0.99991914,0.999955383,0.999919018,0.999920208,0.999957295,0.999920471,0.999958204,0.999914404,0.999953697,0.99991763,0.999917099,0.999919389,0.999916189,0.999919083,0.999996469,0.999956482,0.999959049,0.999954577,0.99999682,0.999995284,0.999883237,0.999919535,0.999956095,0.99991894,0.999992378,0.99991852,0.999956195,0.99995887,0.999921315,0.999957647,0.999921613,0.999844387,0.999880223,0.999918647,0.999918652,0.99991781,0.999920316,0.999880836,0.999918615,0.999955659,0.999916184,0.999993964,0.999839988,0.999882832,0.999996794,0.999919608,0.999993459,0.999917969,0.999957391,0.99992116,0.999880918,0.999918376,0.999916182,0.999958051,0.999958582,0.999956881,0.99991877,0.999880886,0.999959105,0.999957044,0.999919252,0.999882368,0.999919842,0.999995435,0.999919751,0.999957901,0.99992019,0.999957188,0.999996018,0.999878357,0.999918674,0.999935885
App24,0.999956262,0.999919508,0.999920289,0.999917867,0.999919613,0.999916372,0.999880185,0.999956305,0.99984082,0.999879734,0.999876605,0.999920446,0.999952477,0.999804355,0.999879432,0.999954273,0.999918464,0.999881687,0.999918939,0.999843399,0.999842593,0.999920337,0.999840505,0.999842928,0.999842329,0.999995823,0.999916802,0.999917712,0.999955608,0.999955251,0.999919734,0.999954159,0.999956965,0.999882559,0.999880653,0.999916151,0.999918104,0.999878242,0.999916748,0.999879847,0.999879872,0.999918596,0.999957002,0.999957577,0.999918617,0.999880327,0.999916825,0.999843422,0.999918772,0.999957412,0.999919459,0.99984214,0.999956714,0.999918292,0.99988181,0.999879248,0.999843332,0.999958325,0.999917877,0.99988093,0.999842228,0.99991727,0.999839403,0.999801979,0.999917919,0.999918316,0.999880247,0.999842138,0.999918434,0.999763064,0.999994321,0.999955492,0.999880973,0.999919169,0.999919433,0.999879786,0.999992515,0.999918826,0.999959881,0.999802677,0.999956794,0.99984046,0.999880021,0.999841911,0.99995518,0.999919714,0.999957205,0.999918311,0.999842568,0.999877057,0.999919431,0.999919277,0.999879209,0.9998429,0.999956511,0.999879994,0.999993934,0.999995953,0.999954384,0.99991931,0.999904508
App25,0.999877854,0.999915564,0.999836907,0.999763211,0.999725694,0.999916905,0.999914934,0.999876738,0.99987654,0.999875534,0.999907197,0.999724025,0.999912261,0.999801432,0.999724414,0.999875903,0.999875939,0.999839448,0.999914343,0.999687544,0.999837495,0.999877036,0.999877895,0.999647779,0.99976404,0.999844319,0.999799019,0.999838582,0.999839536,0.999876261,0.999801866,0.999839229,0.999841976,0.999840117,0.999838201,0.999761291,0.999875188,0.999758444,0.999872901,0.99991413,0.999835596,0.999840243,0.999802318,0.999915827,0.99980084,0.999833565,0.999835739,0.999800822,0.999915415,0.999838307,0.999686337,0.999874571,0.999836116,0.999877068,0.99976341,0.999949395,0.999801633,0.999766898,0.99979998,0.999802495,0.999837477,0.999915929,0.999873211,0.999798127,0.999836329,0.999951669,0.999799316,0.999762208,0.999915499,0.999796452,0.999801718,0.999914063,0.999801675,0.99983971,0.999876319,0.999837033,0.999874828,0.999876818,0.999878638,0.999802757,0.999879018,0.999721478,0.999839302,0.999799535,0.999840098,0.99987595,0.999875064,0.999911979,0.99972532,0.999837591,0.999839635,0.999837667,0.999877113,0.999800802,0.999913512,0.999801197,0.999912758,0.99980408,0.99974363,0.999876782,0.999836666
App26,0.999918793,0.999959343,0.99995978,0.999920127,0.999997684,0.999998934,0.999996604,0.999960018,0.99984394,0.999996641,0.999958478,0.999960091,0.999958527,0.999958422,0.999920351,0.999995178,0.999996793,0.999919824,0.99995968,0.999958759,0.999998369,0.999920537,0.999996371,0.999921306,0.999959424,0.999996926,0.999958695,0.999959907,0.999960051,0.99999543,0.99991891,0.999993441,0.999961071,0.999998253,0.99991972,0.999920652,0.999922056,0.999882533,0.999997029,0.999881642,0.99995833,0.999958759,0.999996805,0.999996569,0.999921923,0.999959851,0.999994979,0.999959405,0.999995486,0.99988274,0.999918161,0.999959082,0.999958639,0.999955326,0.99999796,0.999921084,0.999922423,0.99992124,0.999881544,0.999956582,0.999959922,0.999958881,0.999958911,0.999957517,0.999881334,0.999996264,0.999919369,0.999959123,0.999958821,0.999958249,0.999996897,0.999920285,0.999958661,0.999960279,0.999957509,0.99999665,0.999919283,0.999920757,0.999957045,0.999958915,0.999920395,0.999959334,0.999882297,0.999881328,0.999957928,0.999918212,0.999954642,0.999958976,0.99999653,0.999957559,0.999960727,0.999959726,0.999958236,0.999920034,0.999996073,0.999921695,0.999995913,0.999995246,0.999997001,0.999957199,0.999953209
App27,0.999917562,0.999841363,0.999880693,0.999880418,0.999879581,0.999843596,0.999918988,0.999916517,0.99980104,0.999879534,0.99983691,0.99988033,0.999802386,0.999852934,0.999879189,0.999878032,0.999842147,0.999917205,0.999919341,0.999881959,0.999877754,0.999918437,0.999804848,0.9998793,0.99995355,0.999918519,0.999955098,0.999991567,0.999919001,0.99991714,0.999877844,0.999801763,0.999842205,0.999919952,0.999955814,0.999918652,0.999914102,0.999838192,0.999912927,0.999879204,0.999877966,0.999877969,0.999919477,0.999993531,0.999916006,0.999919411,0.999840907,0.999919195,0.999917155,0.999881773,0.99984163,0.999919576,0.99991822,0.999918518,0.999879959,0.99983823,0.999917777,0.99984204,0.999918079,0.999880504,0.999804956,0.999878967,0.999840958,0.999879967,0.999955249,0.999955638,0.999878932,0.999841217,0.999993487,0.999879039,0.999840183,0.999841907,0.999880996,0.999918697,0.999918441,0.999993667,0.999839466,0.99988064,0.999840901,0.999841204,0.99987601,0.999840995,0.999802164,0.999881541,0.999840586,0.999880619,0.999881309,0.999953854,0.999879674,0.999880013,0.999842416,0.999878194,0.999879845,0.99991544,0.999920353,0.999880659,0.999877412,0.999842708,0.999914777,0.999918163,0.999886748
App28,0.999915445,0.999848399,0.999880127,0.999803503,0.999803869,0.999877833,0.999876644,0.999952838,0.999837713,0.999877377,0.999912584,0.999802579,0.999954365,0.999879122,0.999802003,0.99991485,0.999875964,0.999839285,0.999953811,0.999807226,0.999799704,0.999916945,0.999727809,0.999803606,0.999876277,0.999878094,0.999799066,0.999991181,0.999879075,0.999914782,0.999840127,0.999758942,0.999802913,0.999879076,0.999954938,0.999839992,0.999837568,0.999836117,0.999836947,0.999724412,0.999838102,0.999913467,0.999879572,0.999953692,0.999954054,0.999842623,0.999839552,0.999840892,0.999952045,0.999878643,0.999803653,0.99976523,0.999916654,0.999877972,0.999879865,0.999800755,0.999688273,0.999799736,0.999840674,0.999840367,0.999803439,0.999803478,0.999873633,0.999837566,0.999915535,0.999953708,0.999800986,0.99972517,0.999879957,0.999802573,0.999954509,0.999839426,0.999917711,0.999917107,0.999875705,0.999913923,0.999876851,0.999877989,0.999798869,0.999842013,0.999836701,0.999724833,0.999799252,0.999840196,0.999878469,0.99980069,0.999876735,0.999915687,0.999839104,0.999842096,0.99987605,0.999837433,0.999802021,0.999799931,0.99991538,0.999804214,0.999878187,0.999838418,0.999797907,0.999915592,0.99985448
App29,0.999958144,0.999996702,0.999959604,0.999994809,0.999994664,0.999996728,0.99995834,0.999882953,0.999958266,0.999959444,0.999996011,0.999958996,0.999959251,0.99999488,0.999956955,0.999993615,0.999996167,0.999959061,0.99995897,0.999958865,0.999959679,0.999998624,0.99995784,0.999882758,0.999995259,0.999996503,0.999995224,0.999997111,0.999920215,0.999996368,0.999994315,0.99999513,0.999959025,0.999921123,0.999959002,0.999960726,0.999959451,0.99992041,0.999958694,0.999881607,0.999921155,0.999997555,0.999958882,0.999996342,0.99999595,0.999998075,0.999995604,0.9999212,0.999920547,0.999959947,0.999920039,0.999958526,0.999920733,0.999957752,0.999958134,0.999882679,0.999998138,0.999920611,0.999919068,0.999959486,0.999998645,0.999958185,0.999958411,0.999958258,0.999921204,0.999958665,0.999996104,0.999960035,0.999919952,0.999921396,0.999958704,0.999920547,0.999957088,0.999995703,0.999959319,0.99995772,0.999920552,0.99995767,0.999995203,0.999958112,0.999959029,0.999959767,0.999883679,0.999958106,0.999918494,0.999917625,0.999920536,0.999921116,0.999995856,0.999996299,0.999959047,0.999959765,0.999995299,0.999957601,0.999959147,0.999958745,0.99999757,0.999919995,0.999959375,0.999958265,0.999958487
App30,0.999994967,0.999996165,0.999997348,0.999956914,0.999997183,0.999993828,0.999957794,0.999958889,0.999881018,0.999918984,0.999957166,0.999958029,0.999995805,0.999918465,0.9999203,0.99999585,0.999995777,0.999958273,0.999959413,0.999880592,0.999843809,0.999958821,0.999958321,0.999958335,0.999919899,0.999996695,0.999919409,0.999957488,0.999956835,0.99995718,0.999957677,0.999993387,0.999919846,0.999959945,0.999957924,0.999957673,0.999995333,0.999921912,0.999881087,0.999958208,0.999920658,0.999996352,0.999997038,0.999995955,0.999959174,0.999958506,0.999994329,0.999922999,0.99995908,0.999957507,0.999958325,0.999996834,0.99999668,0.999996119,0.999959129,0.999920496,0.999960708,0.99995871,0.999843907,0.999922173,0.999920161,0.999954524,0.999994143,0.999994673,0.999995147,0.999994731,0.999958236,0.999922092,0.999882019,0.999882437,0.999996767,0.999995537,0.99995775,0.999920651,0.999957985,0.999921236,0.999958517,0.999956582,0.999920364,0.999920125,0.999958192,0.999958158,0.999957449,0.999920413,0.999996818,0.999957123,0.999919157,0.999997023,0.999959122,0.999918654,0.999996573,0.999996242,0.999957953,0.999959387,0.999993585,0.999883547,0.999958556,0.999995939,0.999919049,0.999918535,0.999954224
App31,0.999956435,0.999958162,0.99995601,0.999804771,0.9999596,0.999994961,0.99991862,0.999880644,0.999956867,0.999956346,0.999954225,0.999843255,0.999993816,0.999917852,0.999881177,0.999993009,0.999954301,0.999881827,0.999956438,0.999801689,0.999841964,0.999956836,0.99987918,0.999801607,0.999880689,0.999993712,0.999841144,0.999881876,0.999918672,0.99987958,0.999957253,0.999993742,0.999920461,0.999917812,0.999919395,0.999882841,0.999841829,0.999841813,0.999918615,0.999803772,0.99984222,0.999956345,0.999994751,0.999996874,0.999921363,0.999882199,0.999955035,0.999883568,0.999918524,0.999955307,0.999881292,0.999957798,0.999878352,0.999955054,0.99995822,0.999917704,0.999844527,0.999844212,0.999803716,0.999956574,0.999957967,0.999956681,0.999954662,0.999954432,0.999917251,0.999994759,0.999917571,0.999916937,0.999881388,0.999843236,0.999919219,0.999955223,0.999919505,0.999880355,0.999956686,0.99988163,0.999879792,0.999842087,0.999840654,0.999958333,0.999881353,0.99995689,0.999880183,0.999842327,0.999880123,0.999803773,0.99991692,0.999880444,0.999877915,0.999955586,0.99991788,0.999876436,0.999918299,0.999843201,0.999880252,0.999805367,0.999918723,0.999918511,0.999840499,0.999955091,0.999907746
App32,0.999800679,0.999954646,0.99987975,0.999800219,0.999875848,0.999954277,0.999838487,0.999839615,0.999724937,0.999837798,0.999910413,0.99991934,0.999875315,0.99977658,0.99972433,0.999989164,0.999991377,0.999839975,0.999877941,0.999763467,0.999917072,0.999915902,0.999877232,0.999838526,0.999803195,0.999955429,0.99980114,0.999952463,0.999918006,0.99987659,0.999835753,0.999876447,0.999916907,0.999841068,0.999877538,0.999801733,0.999762516,0.999838462,0.999838153,0.999838135,0.999802078,0.999914187,0.999915851,0.99999221,0.999761509,0.999878496,0.99987529,0.999840307,0.999952551,0.99980306,0.999798986,0.999877792,0.999839475,0.999949296,0.999916193,0.999878077,0.999802448,0.999803465,0.999799622,0.999838079,0.999804729,0.999911643,0.999837682,0.999798698,0.999798151,0.99991621,0.999724932,0.999762831,0.999878852,0.999913711,0.999878736,0.999798015,0.999878967,0.999918536,0.999799966,0.999876043,0.99987491,0.999839368,0.999804306,0.999839293,0.9998399,0.999835998,0.999831416,0.999800607,0.999917923,0.999761311,0.999796104,0.999954217,0.999915672,0.99976036,0.999804015,0.999878388,0.999876885,0.999802834,0.999952939,0.999726723,0.999914777,0.999911821,0.999876296,0.999914415,0.999856236
App33,0.999959018,0.999958355,0.999997482,0.999994214,0.999958407,0.999959998,0.99995936,0.999920546,0.999920694,0.999958981,0.999957418,0.99995806,0.999996624,0.999958225,0.999882529,0.999954199,0.999997288,0.999959159,0.999922336,0.999996847,0.999959839,0.999958931,0.999996049,0.999920853,0.99999546,0.99995901,0.999995651,0.999959398,0.999922001,0.999995654,0.999956557,0.999958508,0.9999982,0.999959921,0.999958699,0.999999202,0.999921472,0.999997539,0.999958618,0.999840867,0.999958631,0.999997174,0.999996754,0.999996038,0.999959329,0.999959809,0.999919727,0.999961408,0.999995016,0.999920803,0.99991993,0.99999686,0.999958444,0.999994597,0.999996326,0.999882514,0.999883809,0.999959412,0.999921385,0.999960066,0.999959285,0.999955218,0.999959858,0.999959102,0.999919883,0.999996233,0.999881593,0.99995879,0.999920156,0.999920728,0.999994838,0.999958558,0.999958032,0.999997699,0.999958248,0.999958556,0.999958106,0.999882785,0.999997515,0.999920584,0.999958206,0.999997036,0.999920367,0.999922339,0.999882518,0.999957403,0.999957006,0.99995835,0.999958353,0.999918573,0.999960055,0.999958989,0.999994343,0.999958511,0.999996923,0.999960632,0.999996499,0.99995916,0.999959216,0.999919856,0.999956303
App34,0.999992011,0.999915057,0.999880374,0.999916804,0.99988011,0.999877986,0.999841201,0.999803134,0.999876269,0.999879038,0.999950777,0.999840972,0.999916003,0.999841155,0.999841409,0.999953985,0.999992273,0.99987876,0.99999396,0.999802505,0.999917366,0.999841992,0.999805318,0.999840148,0.999878256,0.999916716,0.999878767,0.999952116,0.999917904,0.999917119,0.99983997,0.999878034,0.999953267,0.999879019,0.99995389,0.999879834,0.99991441,0.99976244,0.999800669,0.999878752,0.999913296,0.99991715,0.999881796,0.999993947,0.999956056,0.999919378,0.99991639,0.999916857,0.999879966,0.99980419,0.999876314,0.999801442,0.99987762,0.999840256,0.999842273,0.999876191,0.999804494,0.999842432,0.999878701,0.999805341,0.999802966,0.999917775,0.999878043,0.999879135,0.999915979,0.999880326,0.999765173,0.999877756,0.999917633,0.999802535,0.999879884,0.999803134,0.999916259,0.999840746,0.999804083,0.999916628,0.999953059,0.999916057,0.999879063,0.999878386,0.999875616,0.999840683,0.9998764,0.999842559,0.999914824,0.999761732,0.999880838,0.999915952,0.999840504,0.999879266,0.999839993,0.999878554,0.999878747,0.999877267,0.999917629,0.999801233,0.999953516,0.999841431,0.99987795,0.999917571,0.999878607
App35,0.999957028,0.999956664,0.999959458,0.99995633,0.999918144,0.999922111,0.99995693,0.999956619,0.999915655,0.999993906,0.999993136,0.999917076,0.999879358,0.999957099,0.999956783,0.99995643,0.999954731,0.99991681,0.999919274,0.999916115,0.999920894,0.999994601,0.999956568,0.999879093,0.999920773,0.999957148,0.999995531,0.999919474,0.999921301,0.999956118,0.999957765,0.99995672,0.999958262,0.999881462,0.999919781,0.999919557,0.999921478,0.999954587,0.999915791,0.999880936,0.999955578,0.999997186,0.9999198,0.999958248,0.999995617,0.999959525,0.999955426,0.999958354,0.999905538,0.999842923,0.999879852,0.999957164,0.999956001,0.999991465,0.999918913,0.999994114,0.999882549,0.999881444,0.999917776,0.999921256,0.999842389,0.999957389,0.999918508,0.999841244,0.999876369,0.999956928,0.999881191,0.999917585,0.999880058,0.999880374,0.999919599,0.999919046,0.999881262,0.999994862,0.999919416,0.999994942,0.999953947,0.999957698,0.99999423,0.999920616,0.999881238,0.999843511,0.99988055,0.999921226,0.999956834,0.999880955,0.999955733,0.999919048,0.999956643,0.999956688,0.999881831,0.999918246,0.9999955,0.999915851,0.999917101,0.999842642,0.999955813,0.999992249,0.999954232,0.999919247,0.99993149
App36,0.999880858,0.999996623,0.999959937,0.999956143,0.999958857,0.999959359,0.999958508,0.999921684,0.999921768,0.999959037,0.999919417,0.999921227,0.999995947,0.999996706,0.99995785,0.999995224,0.999956558,0.999958816,0.999922216,0.999956654,0.99995896,0.999921419,0.999957365,0.999921924,0.999959069,0.999996802,0.999996237,0.999998487,0.999959159,0.999995253,0.999958469,0.999996255,0.999997628,0.999920446,0.999919099,0.999998692,0.999919959,0.99995957,0.999995466,0.999881468,0.999920468,0.999996915,0.999959048,0.999997413,0.999960918,0.999997104,0.999996662,0.99992175,0.999997662,0.999920973,0.999920488,0.999959927,0.99995913,0.99999536,0.999959311,0.999959854,0.999920868,0.99992107,0.999921684,0.999996831,0.999959546,0.999957207,0.999957691,0.999958558,0.999918761,0.999958413,0.999958968,0.999958637,0.999921345,0.99995858,0.999997541,0.999918652,0.999958429,0.999998234,0.999920365,0.999997378,0.999958036,0.99995665,0.999959132,0.999995423,0.999957515,0.999958976,0.999958759,0.999959179,0.999920469,0.999958534,0.999921066,0.999920498,0.999996328,0.999956774,0.999960125,0.99999783,0.999960089,0.999958943,0.999920055,0.999960243,0.999995364,0.999958424,0.999996774,0.999957814,0.999957899
App37,0.999917547,0.999956971,0.999879942,0.999881192,0.999957689,0.999919176,0.999957326,0.999881538,0.999918685,0.999955559,0.999958171,0.999957696,0.999881134,0.999879276,0.999955261,0.999957569,0.999958193,0.999918568,0.999919223,0.9998801,0.999881586,0.999920389,0.999918079,0.999844592,0.999959245,0.999920604,0.999915959,0.999996952,0.99995651,0.999994328,0.999994879,0.999881611,0.999881014,0.999918619,0.999958416,0.999995909,0.999956605,0.999919921,0.999920161,0.999880956,0.999917639,0.999920709,0.999920871,0.999920031,0.999957876,0.999957154,0.999917415,0.999805906,0.99999648,0.999881373,0.999803676,0.999958189,0.999918887,0.999958012,0.999955176,0.999920049,0.999840841,0.999882514,0.999841801,0.999958378,0.999993431,0.999957214,0.999955426,0.99995622,0.999881775,0.999993754,0.999956997,0.999880564,0.999919687,0.999958981,0.999919296,0.999996178,0.999919077,0.99988163,0.99980396,0.999957539,0.999956535,0.999954302,0.999917297,0.999996364,0.999958919,0.99984203,0.999957065,0.999955126,0.999917025,0.999917304,0.999917902,0.999920382,0.999956852,0.999955986,0.999919396,0.999918159,0.999957203,0.999957653,0.99988015,0.999843326,0.999957516,0.999957213,0.999881832,0.9998802,0.999925476
App38,0.999955776,0.999918202,0.999880836,0.999959259,0.999956689,0.999883009,0.999920317,0.999881927,0.999917494,0.999992693,0.999995973,0.999880095,0.999843336,0.999957232,0.99995691,0.999880805,0.999955516,0.999917061,0.999920443,0.999879831,0.999920115,0.999918529,0.999957771,0.999842699,0.999957855,0.999880882,0.999919113,0.999957146,0.999882972,0.999957004,0.999994144,0.999842456,0.999918744,0.999958005,0.999919002,0.999920389,0.999879417,0.999996432,0.999957,0.999802378,0.999919425,0.999920455,0.999958179,0.999918499,0.999957579,0.999919366,0.999957307,0.999996305,0.999995455,0.999920108,0.999918821,0.999842431,0.999958814,0.999993077,0.999958166,0.999959111,0.999881473,0.999882672,0.999841355,0.999921974,0.999994688,0.999919788,0.999957436,0.999958031,0.99987655,0.999994507,0.999919131,0.999881765,0.999842147,0.999882222,0.999920236,0.999995257,0.999880076,0.999997068,0.999766224,0.999956948,0.999917764,0.999920358,0.999917941,0.999957458,0.999997653,0.999893061,0.999881181,0.999920095,0.999878167,0.999993133,0.999920391,0.999919936,0.999881946,0.999917019,0.999957988,0.999957652,0.999958187,0.999957049,0.999843693,0.999918476,0.999955654,0.999919688,0.999918001,0.999881734,0.999923823
App39,0.999912298,0.999914154,0.999763615,0.999838662,0.999877889,0.999954579,0.99980181,0.99983836,0.99983534,0.999879704,0.999917442,0.999800732,0.999876967,0.999914635,0.99995142,0.999839516,0.999802442,0.99972606,0.999877751,0.999877077,0.999801803,0.999880751,0.99987829,0.999839829,0.999839616,0.999801816,0.999839596,0.99988041,0.999879197,0.999840904,0.99980292,0.99980121,0.999804961,0.999991393,0.999761505,0.999837187,0.999876442,0.999843344,0.999877613,0.999912578,0.999953732,0.99987754,0.999877441,0.999802219,0.9998027,0.999838104,0.999877976,0.999802375,0.999992181,0.999912726,0.99983957,0.99979954,0.999841117,0.999877139,0.999952699,0.999766228,0.999763838,0.999878924,0.999875305,0.999765725,0.999800272,0.999916129,0.999878771,0.999800006,0.999799482,0.999914189,0.999953969,0.999766872,0.99984107,0.999917757,0.999914439,0.999876798,0.999877236,0.99984079,0.999837168,0.999762963,0.999915217,0.999953635,0.999801526,0.999991737,0.999917471,0.999776677,0.999839253,0.999802941,0.999838354,0.999836264,0.999726895,0.999764034,0.999876257,0.999874876,0.999879481,0.999840493,0.999765336,0.999763266,0.9998032,0.999838393,0.999954115,0.99980057,0.999802679,0.999841839,0.999851913
App40,0.999919671,0.999958985,0.999843684,0.999920291,0.999958177,0.999960434,0.999920106,0.999958522,0.999958721,0.999920767,0.999959179,0.999920051,0.999956149,0.9999579,0.999995852,0.999957136,0.999882217,0.999882553,0.999920758,0.999919642,0.999881965,0.999921026,0.999957234,0.999920667,0.999920634,0.999882121,0.999919028,0.999958938,0.999921132,0.999995148,0.999958333,0.999881755,0.999883724,0.999958329,0.99988137,0.999958742,0.999919983,0.999960062,0.999996361,0.999957219,0.999919853,0.99992222,0.999882741,0.999881824,0.999883671,0.999920845,0.999882179,0.999998507,0.999996258,0.999959185,0.999920553,0.999880719,0.999958871,0.999995205,0.999996349,0.99988289,0.999920681,0.999920379,0.999880248,0.999959457,0.999957448,0.999920365,0.999994394,0.999956985,0.999957562,0.999996641,0.999957509,0.999883597,0.999883257,0.999958449,0.9999212,0.999958102,0.999995682,0.999920623,0.999916686,0.999957764,0.999957389,0.999920222,0.999957511,0.99995722,0.99995963,0.999894305,0.999920018,0.999921596,0.999880279,0.999996009,0.99992031,0.999958427,0.999881239,0.999956736,0.999921102,0.999920283,0.99991972,0.999919957,0.999844114,0.999956082,0.999995419,0.999920554,0.9999201,0.99988301,0.999932847
App41,0.999880949,0.999914776,0.999804165,0.999841751,0.99987796,0.999842027,0.999915008,0.9998789,0.999839471,0.999880753,0.999917443,0.999802709,0.999841751,0.999956702,0.99995278,0.99984104,0.999878721,0.999841397,0.999880222,0.999801088,0.999878752,0.999804388,0.999956994,0.999802486,0.999878661,0.999839636,0.999801398,0.999917966,0.999766678,0.999878415,0.99983662,0.999841381,0.999728717,0.999879226,0.999802141,0.99991809,0.999878555,0.999880304,0.99995604,0.999954027,0.999918435,0.999803408,0.999840507,0.999802625,0.999842774,0.999840774,0.99980404,0.999954609,0.999800344,0.999957133,0.999877343,0.999838982,0.99991768,0.999841659,0.999953264,0.999842366,0.999839054,0.999842635,0.999803069,0.999879742,0.999838873,0.999879393,0.999878736,0.999878476,0.999917211,0.999841284,0.999955485,0.999766478,0.999840451,0.999878574,0.999915528,0.999878688,0.999918946,0.999878583,0.999764262,0.999917883,0.999878205,0.999952698,0.999840953,0.999914743,0.999918093,0.999840234,0.999841218,0.999918525,0.999801594,0.999951793,0.999878286,0.999805311,0.999840322,0.999915377,0.999880776,0.999841207,0.999878556,0.999840732,0.999842227,0.99988105,0.999954433,0.999841816,0.99991556,0.999803993,0.999867171
App42,0.999800551,0.999796943,0.999841185,0.999802001,0.99987491,0.99984084,0.999875921,0.999688693,0.999837998,0.999801619,0.99983877,0.999837594,0.999875157,0.99980136,0.999911828,0.999915247,0.999877437,0.999837638,0.999876514,0.999762176,0.999877027,0.999803191,0.99987638,0.999763146,0.999838665,0.999759624,0.999798048,0.999841804,0.999837562,0.999837246,0.99979239,0.99968756,0.999763662,0.999915337,0.999762725,0.999949611,0.999801079,0.999837327,0.999800625,0.999796439,0.999760018,0.999839041,0.999876459,0.999687091,0.999876941,0.999836603,0.999762605,0.999878621,0.999798899,0.999915777,0.999837022,0.999841164,0.999878111,0.99976455,0.999876487,0.999764617,0.999799937,0.999841522,0.999800284,0.999801898,0.999800716,0.999802522,0.999840315,0.999877367,0.999953624,0.999799814,0.99987796,0.999840792,0.999763211,0.999803008,0.999838221,0.999800178,0.999878588,0.999800229,0.99979984,0.999916434,0.999800172,0.999723918,0.999912109,0.999800125,0.999990814,0.999799683,0.999875858,0.999876329,0.999874645,0.999911737,0.999912749,0.999800136,0.999840113,0.999840895,0.99987821,0.999764584,0.999839395,0.999910433,0.999764993,0.999721936,0.99987487,0.99984043,0.999794471,0.999723788,0.999829367
App43,0.999958502,0.999957828,0.999882377,0.999920966,0.999994025,0.999961321,0.999957119,0.999933694,0.999956953,0.999996745,0.999958748,0.999958605,0.999918281,0.999959053,0.999995884,0.999958765,0.999918682,0.999957805,0.999920479,0.999844279,0.999921125,0.999958949,0.999996361,0.999955703,0.999958973,0.999957793,0.999956897,0.999998164,0.999958921,0.999995996,0.999958964,0.999882813,0.999882637,0.999997313,0.99995831,0.999997057,0.9999599,0.999960256,0.999996785,0.999996008,0.9999586,0.999959455,0.999921388,0.999920491,0.999921412,0.999958931,0.999958774,0.999997175,0.999995516,0.999996358,0.999959618,0.999920936,0.999959357,0.999958919,0.999958185,0.999959609,0.999920579,0.999959966,0.999920095,0.999960287,0.99999571,0.999997506,0.999996802,0.9999971,0.999996185,0.999997179,0.999996474,0.999921692,0.999921995,0.999998265,0.99995851,0.999920438,0.999997613,0.999920437,0.999920368,0.99999704,0.999957941,0.999958477,0.999957473,0.999994126,0.999996339,0.999920369,0.999958656,0.999957183,0.999958059,0.99999632,0.999921521,0.999959727,0.999920555,0.999996239,0.999998304,0.999960836,0.999920974,0.999918765,0.999920137,0.999919671,0.999956149,0.999958259,0.999958245,0.999921047,0.999956434
App44,0.999918309,0.999875441,0.999803844,0.999879202,0.99983878,0.999879299,0.999877236,0.999879999,0.999840373,0.999838208,0.999878518,0.99991653,0.999916796,0.999916938,0.999993722,0.999841819,0.999802374,0.999916638,0.999880082,0.999877279,0.999801593,0.999766416,0.999841352,0.999840652,0.999841612,0.999839611,0.999877016,0.999917808,0.999841367,0.999915969,0.999838525,0.999727481,0.99980512,0.999916544,0.999876127,0.999879639,0.999880742,0.999880429,0.999841938,0.999917596,0.999802141,0.999803323,0.999801759,0.999879123,0.99988066,0.999803541,0.999802889,0.99991812,0.999878541,0.999992476,0.999914606,0.999840407,0.999915986,0.999879939,0.999953385,0.999880928,0.999838431,0.999879888,0.999803132,0.999842696,0.999875841,0.999842807,0.999841053,0.999916726,0.999955109,0.999803592,0.999880035,0.999803396,0.99984082,0.99980328,0.999878601,0.999803811,0.99995668,0.99988024,0.999840294,0.999880525,0.99987714,0.999878939,0.999839376,0.999953471,0.99991583,0.999802557,0.999879475,0.999842674,0.999877326,0.999913523,0.999838952,0.999879824,0.999837256,0.999915455,0.999954079,0.99988056,0.999841526,0.999802577,0.999803546,0.999765922,0.999878083,0.999840169,0.999954566,0.999842085,0.999865486
